2008/06/23;02:17:27 p.m.;192.168.200.67;192.168.205.4;Espero que aprenda bastante porque ya esa es una experiencia mas en su vida. le deseo muchos existos y buena suerte. adios buena tarde.
2008/06/23;02:18:15 p.m.;192.168.205.4;192.168.200.67;gracias doña anita por lo que me dice y gracias por acordarse de mi chaito, la quiero mucho....
2008/06/23;02:20:25 p.m.;192.168.200.67;192.168.205.4;ok ingros adios...
2008/06/23;02:25:43 p.m.;192.168.203.13;192.168.200.250;yo voy a jugar como te parece
2008/06/23;02:25:53 p.m.;192.168.203.13;192.168.200.250;si voy hacer porrista
2008/06/23;02:25:54 p.m.;192.168.200.250;192.168.203.13;me parece muy bien
2008/06/23;02:25:55 p.m.;192.168.203.13;192.168.200.250;q tal
2008/06/23;02:26:00 p.m.;192.168.200.250;192.168.203.13;excelente
2008/06/23;02:26:19 p.m.;192.168.200.250;192.168.203.13;con ese estimulo, es para ganar
2008/06/23;02:27:43 p.m.;192.168.200.250;192.168.203.13;o para perder por distracción, humm cuestionable la cosa!
2008/06/23;02:28:04 p.m.;192.168.200.44;192.168.200.10;CHELI
2008/06/23;02:28:16 p.m.;192.168.200.10;192.168.200.44;DIAGAME
2008/06/23;02:28:26 p.m.;192.168.200.44;192.168.200.10;A QUE HORA VIENE JAIME Y SU HERMANA
2008/06/23;02:28:40 p.m.;192.168.200.10;192.168.200.44;MI HERMANA ESTA AQUI
2008/06/23;02:28:49 p.m.;192.168.200.44;192.168.200.10;Y AJIME
2008/06/23;02:28:58 p.m.;192.168.200.44;192.168.200.10;QUE PENA Y JAIME
2008/06/23;02:29:02 p.m.;192.168.200.10;192.168.200.44;YO LO LLAMO
2008/06/23;02:29:24 p.m.;192.168.200.44;192.168.200.10;ENTONCES LLENO EL FORMULARIO O LO ESPERO
2008/06/23;02:29:46 p.m.;192.168.205.3;192.168.200.251;hola buenas tardes, bienvenida, ya voy a empezar a molestarte, resulta que nosotros cambiamos de abogado en la oficina, pero para agregarlo al sistema me dijo wilfredo que tenia que hablar con vos pues disque ese era todo un proceso que solo vos lo sabias hacer
2008/06/23;02:29:58 p.m.;192.168.200.10;192.168.200.44;LLENELO
2008/06/23;02:30:02 p.m.;192.168.200.44;192.168.200.10;OK
2008/06/23;02:30:09 p.m.;192.168.200.10;192.168.200.44;GRACIAS
2008/06/23;02:30:16 p.m.;192.168.200.44;192.168.200.10;PARA QUE ES LA PLATA
2008/06/23;02:30:31 p.m.;192.168.200.10;192.168.200.44;PARA COMPRA DE UN APARTEMENTO
2008/06/23;02:30:35 p.m.;192.168.200.251;192.168.205.3;Hola
2008/06/23;02:30:37 p.m.;192.168.200.44;192.168.200.10;LA DE JAIME
2008/06/23;02:30:43 p.m.;192.168.200.251;192.168.205.3;Gracias por la bienvenida
2008/06/23;02:30:47 p.m.;192.168.200.251;192.168.205.3;todo bien por alla?
2008/06/23;02:31:01 p.m.;192.168.200.251;192.168.205.3;el abogado tiene cuenta alla cierto?
2008/06/23;02:31:20 p.m.;192.168.205.3;192.168.200.251;si todo bien gracias a dios. no es el doctor hectro eduardo casadiego
2008/06/23;02:31:22 p.m.;192.168.200.44;192.168.203.13;HOLA SANDRA
2008/06/23;02:31:33 p.m.;192.168.203.13;192.168.200.44;hola como estas cuenteme
2008/06/23;02:31:41 p.m.;192.168.200.44;192.168.203.13;BIEN Y TI
2008/06/23;02:32:00 p.m.;192.168.205.3;192.168.205.11;vos tenes el papel donde estan los datos del abogado
2008/06/23;02:32:12 p.m.;192.168.200.44;192.168.203.13;COMO TE HA IDO EN AGUACHICA
2008/06/23;02:32:14 p.m.;192.168.205.11;192.168.205.3;3157493749
2008/06/23;02:32:14 p.m.;192.168.200.251;192.168.205.3;dejame y reviso un poco para volverme a enterar porque estoy medio perdida
2008/06/23;02:32:37 p.m.;192.168.200.44;192.168.200.10;CHELI QUE PASO
2008/06/23;02:32:42 p.m.;192.168.205.11;192.168.205.3;noooooooo
2008/06/23;02:32:46 p.m.;192.168.205.3;192.168.200.251;me imagino, no te preocupes cualquier cosa me avisas, gracias
2008/06/23;02:33:05 p.m.;192.168.205.3;192.168.205.11;entonces yo que hice ese papel
2008/06/23;02:33:13 p.m.;192.168.200.251;192.168.205.3;ok
2008/06/23;02:33:22 p.m.;192.168.205.11;192.168.205.3;ummm padre de los cielos buscalo
2008/06/23;02:33:29 p.m.;192.168.205.3;192.168.205.11;ok
2008/06/23;02:33:37 p.m.;192.168.205.11;192.168.205.3;aca lo tengo ya lo encontre
2008/06/23;02:33:46 p.m.;192.168.205.3;192.168.205.11;ok
2008/06/23;02:34:39 p.m.;192.168.203.13;192.168.200.44;bien grcias cuente como le ha ido
2008/06/23;02:34:43 p.m.;192.168.203.13;192.168.200.44;mucho trabajo
2008/06/23;02:34:58 p.m.;192.168.200.44;192.168.203.13;SIEMPRE HAY GENTE Y POR ALLA
2008/06/23;02:35:26 p.m.;192.168.200.44;192.168.203.13;EN DONDE SE QUEDA EN AGUACHICA
2008/06/23;02:39:58 p.m.;192.168.200.210;192.168.201.10;Buenas tardes...
2008/06/23;02:40:03 p.m.;192.168.200.67;192.168.205.3;mari. hagameel favor de mirar que mas papelería falta para mandarla hacer. mire los cdats cualquier cosa me informa.
2008/06/23;02:40:10 p.m.;192.168.201.10;192.168.200.210;hola buenas tardes
2008/06/23;02:40:18 p.m.;192.168.205.3;192.168.200.67;listo doña anita ya le reviso
2008/06/23;02:40:21 p.m.;192.168.203.13;192.168.200.44;ppues yo ni se como se llama eso
2008/06/23;02:40:32 p.m.;192.168.203.13;192.168.200.44;se q twngo q caminar 15 cuadras
2008/06/23;02:41:22 p.m.;192.168.200.210;192.168.201.10;Haya no se organizó nada para el día del campesino?
2008/06/23;02:42:59 p.m.;192.168.201.10;192.168.200.210;el secretario de gobierno envio una carta invitando a la celebracion pero el alcalde dice que lo va a celebrar en Diciente, hasta el momento no han dicho si siempre se hara el 6 de julio o en diciembre
2008/06/23;02:43:06 p.m.;192.168.200.44;192.168.203.13;PERO NO TE SABES LA DIRECCION
2008/06/23;02:43:28 p.m.;192.168.200.44;192.168.203.13;y para visitarte cuando vaya
2008/06/23;02:43:32 p.m.;192.168.200.67;192.168.201.10;hola marcia buenas tardes. me hace el favor de mirar la existencia de cdats, ahorro contractual o que papelria se necesita mandar a elaborar. gracias.
2008/06/23;02:43:38 p.m.;192.168.200.210;192.168.201.10;me avisa...gracias.
2008/06/23;02:43:51 p.m.;192.168.205.3;192.168.200.67;ya revise ,  de la otra papeleria estamos bien
2008/06/23;02:44:16 p.m.;192.168.200.67;192.168.205.3;ok mayri gracias.
2008/06/23;02:44:23 p.m.;192.168.205.3;192.168.200.67;gracias a usted
2008/06/23;02:44:32 p.m.;192.168.201.10;192.168.200.67;si señora, gracias, ya le informo
2008/06/23;02:46:10 p.m.;192.168.203.7;192.168.203.11;lista la consignacion leo
2008/06/23;02:46:14 p.m.;192.168.201.10;192.168.200.210;ok
2008/06/23;02:46:23 p.m.;192.168.203.11;192.168.203.7;OK
2008/06/23;02:46:39 p.m.;192.168.203.13;192.168.200.44;pues me llamas y yo te llevo
2008/06/23;02:46:57 p.m.;192.168.200.44;192.168.203.13;y es algun familiar
2008/06/23;02:47:01 p.m.;192.168.203.13;192.168.200.44;a mi casa  y de paso te invito aalmorzar no crees
2008/06/23;02:47:11 p.m.;192.168.200.44;192.168.200.10;araceli de cuanto es el credito de tu hermana
2008/06/23;02:47:13 p.m.;192.168.203.13;192.168.200.44;si es un amiga
2008/06/23;02:47:21 p.m.;192.168.200.10;192.168.200.44;22 MILLONES
2008/06/23;02:48:07 p.m.;192.168.200.44;192.168.203.13;mi amor regalame el numero de tu celular
2008/06/23;02:50:19 p.m.;192.168.203.13;192.168.200.44;para q le de telaraña y no me llame
2008/06/23;02:50:40 p.m.;192.168.200.44;192.168.203.13;como se te ocurre claro que te llamo
2008/06/23;02:51:03 p.m.;192.168.200.52;192.168.201.10;Hola,  creo  que estas  como  dormidita?
2008/06/23;02:51:53 p.m.;192.168.203.13;192.168.200.44;cuando a ver
2008/06/23;02:52:08 p.m.;192.168.200.52;192.168.201.10;hola  esta por  ahi
2008/06/23;02:52:13 p.m.;192.168.203.13;192.168.200.44;3145095024
2008/06/23;02:52:16 p.m.;192.168.200.44;192.168.203.13;cuando ud diga
2008/06/23;02:52:19 p.m.;192.168.203.13;192.168.200.44;espero q me llame ok
2008/06/23;02:52:42 p.m.;192.168.200.211;192.168.203.13;buenas
2008/06/23;02:52:52 p.m.;192.168.203.13;192.168.200.211;hola digame
2008/06/23;02:52:57 p.m.;192.168.200.211;192.168.203.13;me hace el favor me actaliza y me envia este rad 2008060147
2008/06/23;02:53:01 p.m.;192.168.200.211;192.168.203.13;sin modificar nada
2008/06/23;02:53:15 p.m.;192.168.203.13;192.168.200.211;dame un segundo
2008/06/23;02:53:16 p.m.;192.168.203.13;192.168.200.211;ok
2008/06/23;02:53:16 p.m.;192.168.200.44;192.168.203.13;claro que yo te llamo
2008/06/23;02:53:27 p.m.;192.168.200.211;192.168.203.13;yo le doy eso y mas
2008/06/23;02:53:41 p.m.;192.168.200.211;192.168.203.13;me avisa cuando me haga el favor
2008/06/23;02:53:44 p.m.;192.168.203.13;192.168.200.211;gracias
2008/06/23;02:55:23 p.m.;192.168.203.11;192.168.203.7;HABLE CON ANDERSON PA Q NO DEJE COSAS PENDIENTES EN EL ARCHIVO
2008/06/23;02:55:30 p.m.;192.168.203.11;192.168.203.7;INCLUSO HAY PAGARES
2008/06/23;02:55:44 p.m.;192.168.203.7;192.168.203.11;a bueno
2008/06/23;02:56:02 p.m.;192.168.203.11;192.168.203.7;A NO VOS NO ES MONICA
2008/06/23;02:56:15 p.m.;192.168.203.7;192.168.203.11;jajjajja
2008/06/23;02:56:26 p.m.;192.168.203.7;192.168.203.11;como te tienen
2008/06/23;02:56:37 p.m.;192.168.203.11;192.168.203.4;HABLE CON ANDERSON  PA QNO DEJE COSAS PENDIENTES POR ARCHIVAR
2008/06/23;02:56:43 p.m.;192.168.203.3;192.168.200.253;quibo mano, un favor, necesito bajar unos archivos por correo electronico pero cuando los abro no me da la opcion ABRIR sino GUARDAR? que debo hacer?
2008/06/23;02:57:11 p.m.;192.168.203.4;192.168.203.11;EL SABE QUE ESO NO SE PUEDE HACER esta dejando muchas cosas?
2008/06/23;02:57:23 p.m.;192.168.200.253;192.168.203.3;Quiubo mano guardalos y despues los abris eso tene pendiente en que carpeta los guarda
2008/06/23;02:57:32 p.m.;192.168.203.11;192.168.203.4;NO SE SI CON MUCHAS PERO SI HAY PAGARES PENDIENTES
2008/06/23;02:57:42 p.m.;192.168.203.3;192.168.200.253;y como hago para abrilos
2008/06/23;02:57:48 p.m.;192.168.203.4;192.168.203.11;ok yo le vuelvo a decir
2008/06/23;02:57:51 p.m.;192.168.203.4;192.168.203.11;gracias
2008/06/23;02:57:52 p.m.;192.168.200.253;192.168.203.3;y en que formato estan o que son
2008/06/23;02:58:25 p.m.;192.168.200.211;192.168.203.13;¿    ya     ?
2008/06/23;02:58:30 p.m.;192.168.203.3;192.168.200.253;fotos de la reunion trimestral de ibague y terminan en .rar
2008/06/23;02:58:35 p.m.;192.168.203.13;192.168.200.211;me envia nuevamente el numero
2008/06/23;02:58:47 p.m.;192.168.203.3;192.168.200.253;y otros documentos
2008/06/23;02:58:49 p.m.;192.168.200.211;192.168.203.13;2008060147
2008/06/23;02:58:54 p.m.;192.168.203.13;192.168.200.44;cuando quiera a ver cuando deci vos
2008/06/23;02:58:58 p.m.;192.168.200.211;192.168.203.13;sergio rodolfo bayona
2008/06/23;02:59:03 p.m.;192.168.200.253;192.168.203.3;hermano no creo que tengas instalado ese tipo de programa en ese computador
2008/06/23;02:59:25 p.m.;192.168.203.3;192.168.200.253;y que programa es
2008/06/23;02:59:26 p.m.;192.168.200.253;192.168.203.3;esos son archivos compresos en Winrar
2008/06/23;02:59:32 p.m.;192.168.203.3;192.168.200.253;ok.
2008/06/23;02:59:47 p.m.;192.168.203.3;192.168.200.253;y aqui ningun equipo tiene ese programa
2008/06/23;02:59:48 p.m.;192.168.200.252;192.168.200.32;que pena una constancia cuanto vale
2008/06/23;02:59:49 p.m.;192.168.200.252;192.168.200.32;?
2008/06/23;02:59:55 p.m.;192.168.200.253;192.168.203.3;no señor
2008/06/23;02:59:56 p.m.;192.168.203.3;192.168.200.253;el de luis eduardo, monica?
2008/06/23;03:00:01 p.m.;192.168.200.253;192.168.203.3;no creo
2008/06/23;03:00:07 p.m.;192.168.200.44;192.168.203.13;listo y vos cuando pensas venir por aca
2008/06/23;03:00:13 p.m.;192.168.201.5;192.168.201.10;HOLA
2008/06/23;03:00:13 p.m.;192.168.203.3;192.168.200.253;ok.
2008/06/23;03:00:17 p.m.;192.168.201.5;192.168.201.10;UNA ?
2008/06/23;03:00:18 p.m.;192.168.201.10;192.168.201.5;HOLA
2008/06/23;03:00:21 p.m.;192.168.203.3;192.168.200.253;pero el me los deja guardar.
2008/06/23;03:00:21 p.m.;192.168.200.32;192.168.200.252;$5.000
2008/06/23;03:00:26 p.m.;192.168.200.252;192.168.200.32;ahh
2008/06/23;03:00:28 p.m.;192.168.200.252;192.168.200.32;ok
2008/06/23;03:00:39 p.m.;192.168.203.3;192.168.200.253;no hay otra forma?
2008/06/23;03:00:43 p.m.;192.168.200.253;192.168.203.3;ah si claro es que eso es un archivo normal
2008/06/23;03:00:45 p.m.;192.168.201.5;192.168.201.10;E PUEDE OBVIAR EL ATRAZO DE UNA FIANZA DE 1 HASTA 5 DIAS
2008/06/23;03:00:54 p.m.;192.168.201.5;192.168.201.10;PARA REALIZAR DESEMBOLSO
2008/06/23;03:00:55 p.m.;192.168.203.3;192.168.200.253;y hay alguna forma de verlos?
2008/06/23;03:00:57 p.m.;192.168.201.10;192.168.201.5;DE QUIEN
2008/06/23;03:01:08 p.m.;192.168.201.5;192.168.201.10;DE LUIS EMIRO TORRADO
2008/06/23;03:01:11 p.m.;192.168.200.253;192.168.203.3;descomprimiendolos
2008/06/23;03:01:16 p.m.;192.168.201.10;192.168.201.5;YA LE REVISO
2008/06/23;03:01:19 p.m.;192.168.203.3;192.168.200.253;y eso como es
2008/06/23;03:01:19 p.m.;192.168.201.5;192.168.201.10;ES QUE EL COD NOEL TIENE DOS FIANZAS ATRAZADAS
2008/06/23;03:01:30 p.m.;192.168.203.13;192.168.200.211;ok listo ya le envie
2008/06/23;03:01:37 p.m.;192.168.200.253;192.168.203.3;por eso necesitas el winrar
2008/06/23;03:01:37 p.m.;192.168.201.5;192.168.201.10;1 DE LUIS EIDER CON 1 DIA DE ATRAZO Y EL 2 ES YIMAR CON 11 DIAS
2008/06/23;03:01:37 p.m.;192.168.200.211;192.168.203.13;muchas gracias
2008/06/23;03:01:44 p.m.;192.168.203.13;192.168.200.44;el sabado
2008/06/23;03:01:46 p.m.;192.168.203.3;192.168.200.253;ah ok
2008/06/23;03:01:54 p.m.;192.168.200.32;192.168.200.252;ok
2008/06/23;03:01:58 p.m.;192.168.203.13;192.168.200.211;ok de nada para servirle
2008/06/23;03:02:04 p.m.;192.168.201.10;192.168.201.5;TRAIGAME LA SOLICITUD
2008/06/23;03:02:16 p.m.;192.168.201.5;192.168.201.10;OK
2008/06/23;03:02:44 p.m.;192.168.200.44;192.168.203.13;y te vas a quedar
2008/06/23;03:02:50 p.m.;192.168.203.13;192.168.200.44;si
2008/06/23;03:03:07 p.m.;192.168.203.13;192.168.200.44;compre casa en ocaña y me voy a vivira lla
2008/06/23;03:03:21 p.m.;192.168.200.44;192.168.203.13;y en donde
2008/06/23;03:10:09 p.m.;192.168.200.252;192.168.200.13;beto
2008/06/23;03:10:24 p.m.;192.168.200.13;192.168.200.252;dime
2008/06/23;03:10:59 p.m.;192.168.200.252;192.168.200.13;adivina cuanto vale el arriendo del apartamento de oña lucy?
2008/06/23;03:11:06 p.m.;192.168.200.13;192.168.200.252;cuanto??
2008/06/23;03:11:12 p.m.;192.168.200.252;192.168.200.13;adivina?
2008/06/23;03:11:26 p.m.;192.168.200.13;192.168.200.252;300
2008/06/23;03:11:28 p.m.;192.168.203.3;192.168.203.6;buenas, viene
2008/06/23;03:11:41 p.m.;192.168.203.6;192.168.203.3;buenas, regaleme un seg.
2008/06/23;03:11:48 p.m.;192.168.200.252;192.168.200.13;250
2008/06/23;03:11:51 p.m.;192.168.200.252;192.168.200.13;cojamoslo
2008/06/23;03:11:53 p.m.;192.168.200.13;192.168.200.252;uy
2008/06/23;03:11:55 p.m.;192.168.203.3;192.168.203.6;traiga una consignacion local
2008/06/23;03:12:08 p.m.;192.168.200.252;192.168.200.13;uy que
2008/06/23;03:12:14 p.m.;192.168.200.13;192.168.200.252;baratisimo
2008/06/23;03:12:24 p.m.;192.168.203.6;192.168.203.3;si sr.
2008/06/23;03:12:32 p.m.;192.168.200.13;192.168.200.252;me refiero por lo que esta nuevo
2008/06/23;03:12:38 p.m.;192.168.203.3;192.168.203.6;gracais
2008/06/23;03:12:45 p.m.;192.168.200.252;192.168.200.13;imaginate por todo
2008/06/23;03:12:57 p.m.;192.168.200.44;192.168.203.13;no me contestates en donde comprates
2008/06/23;03:13:13 p.m.;192.168.200.13;192.168.200.252;si esta barata no te lo puedo negar
2008/06/23;03:13:18 p.m.;192.168.200.13;192.168.200.252;y cuando se lo entregan??
2008/06/23;03:13:21 p.m.;192.168.203.13;192.168.200.44;reservas del sumario
2008/06/23;03:13:35 p.m.;192.168.200.44;192.168.203.13;y entonces para visitarte como hago
2008/06/23;03:15:05 p.m.;192.168.200.211;192.168.203.11;kiubo mano
2008/06/23;03:15:14 p.m.;192.168.203.11;192.168.200.211;SI
2008/06/23;03:15:21 p.m.;192.168.200.211;192.168.203.11;2008060139
2008/06/23;03:15:26 p.m.;192.168.200.211;192.168.203.11;act y env
2008/06/23;03:18:03 p.m.;192.168.203.11;192.168.200.211;LISTO
2008/06/23;03:18:12 p.m.;192.168.203.7;192.168.203.12;cta 5952  178531-178560 rangos
2008/06/23;03:18:18 p.m.;192.168.203.12;192.168.203.7;ok gracias
2008/06/23;03:18:20 p.m.;192.168.200.211;192.168.203.11;gracias mano
2008/06/23;03:19:07 p.m.;192.168.200.211;192.168.200.65;como es que marco para sacar llamadas del celular
2008/06/23;03:19:11 p.m.;192.168.200.211;192.168.200.65;????
2008/06/23;03:19:34 p.m.;192.168.200.65;192.168.200.211;EN MIS TIEMPOS SE DICE, HOLA MIAMOR, POR FA ME COLABORA INDICANDOME............................
2008/06/23;03:19:55 p.m.;192.168.200.65;192.168.200.211;QUE LE HE HECHO PARA MERECERME TAL TRATO????????????
2008/06/23;03:19:57 p.m.;192.168.200.211;192.168.200.65;perdon  mi cielo es que se me paso
2008/06/23;03:20:08 p.m.;192.168.200.65;192.168.200.211;805 TOMA LA LINEA Y MARCA EL N. DE CEL
2008/06/23;03:20:22 p.m.;192.168.200.211;192.168.200.65;gracias mi amorsote bello,  por eso es que te quiero tanto.......
2008/06/23;03:20:40 p.m.;192.168.200.41;192.168.200.44;LO COMOCE
2008/06/23;03:21:03 p.m.;192.168.200.44;192.168.200.41;LO HE VISTO
2008/06/23;03:21:04 p.m.;192.168.200.41;192.168.200.44;EL CREDITO ES POR 9.000 PARA COMERCIO DICE COMERCIANTE VIVERES A LOS PUEBLOS
2008/06/23;03:21:13 p.m.;192.168.200.41;192.168.200.44;MARCO BANCOLDEX
2008/06/23;03:21:19 p.m.;192.168.200.44;192.168.200.41;SI
2008/06/23;03:21:25 p.m.;192.168.200.41;192.168.200.44;LISTO
2008/06/23;03:24:42 p.m.;192.168.203.13;192.168.200.44;cuando vengas aguachica
2008/06/23;03:25:02 p.m.;192.168.203.13;192.168.200.44;regalame tu cel y yo te llamo
2008/06/23;03:25:30 p.m.;192.168.200.211;192.168.200.103;buenas tardes Martha
2008/06/23;03:25:43 p.m.;192.168.200.103;192.168.200.211;HOLA BUENAS TARDES
2008/06/23;03:26:15 p.m.;192.168.200.211;192.168.200.103;una pregunta lo que pasa es que un primo necesita saber si el le puede sacar el carnet de siglo XXi a la suegra
2008/06/23;03:27:15 p.m.;192.168.200.103;192.168.200.211;NO
2008/06/23;03:27:17 p.m.;192.168.203.7;192.168.203.11;afuera esta la esposa del comandante
2008/06/23;03:27:34 p.m.;192.168.200.211;192.168.200.103;ok,  gracias
2008/06/23;03:27:36 p.m.;192.168.203.7;192.168.203.11;carlos julio, ROSALINDA
2008/06/23;03:27:43 p.m.;192.168.200.103;192.168.200.211;DE NADA.
2008/06/23;03:29:50 p.m.;192.168.200.101;192.168.200.253;HOLA WILFREDO.
2008/06/23;03:29:56 p.m.;192.168.200.253;192.168.200.101;Hola
2008/06/23;03:30:01 p.m.;192.168.200.101;192.168.200.253;UN FAVOR HERMES TE PASO UNA SOLICITUD QUE YO HICE,
2008/06/23;03:30:11 p.m.;192.168.200.101;192.168.200.253;DE DESMARCAR DOS NOTAS CONTABLES?
2008/06/23;03:30:17 p.m.;192.168.200.253;192.168.200.101;si ya te desmarque las notas 1459 y 1400
2008/06/23;03:30:23 p.m.;192.168.200.101;192.168.200.253;LISTO MUCHAS GRACIAS.
2008/06/23;03:30:28 p.m.;192.168.200.253;192.168.200.101;Bueno
2008/06/23;03:30:30 p.m.;192.168.200.101;192.168.200.253;CHAO
2008/06/23;03:30:34 p.m.;192.168.200.253;192.168.200.101;Chao
2008/06/23;03:32:29 p.m.;192.168.203.5;192.168.200.27;hola, buenas tardes me puede hacer un fa, es que necesito que me liquiden la cuota de la sr luz marina navarro lozano cc 37311374, acabo de consig, es para poder realizar el traslado
2008/06/23;03:32:38 p.m.;192.168.200.222;192.168.205.3;Hola Mari, que pena con vos lo que pasa es que tengo una nueva sim card y no me he aprendido el número pero ya lo encontré, es 3168049057
2008/06/23;03:32:49 p.m.;192.168.200.27;192.168.203.5;OK
2008/06/23;03:33:00 p.m.;192.168.200.222;192.168.205.3;tambien me puede llamar de noche al 3166401347
2008/06/23;03:33:03 p.m.;192.168.203.13;192.168.200.44;holaaaaaaaa
2008/06/23;03:33:09 p.m.;192.168.203.13;192.168.200.44;q paso le dio miedo
2008/06/23;03:33:22 p.m.;192.168.203.5;192.168.200.27;me avisa, cuando este listo
2008/06/23;03:33:26 p.m.;192.168.203.13;192.168.200.44;despues q mata al trigue le tiene miedo al cuero
2008/06/23;03:33:39 p.m.;192.168.205.3;192.168.200.222;LISTO, GRACIAS.
2008/06/23;03:34:01 p.m.;192.168.200.27;192.168.203.5;LISTO CARIÑO
2008/06/23;03:34:22 p.m.;192.168.203.5;192.168.200.27;ok muchas gracias. que rapidez
2008/06/23;03:34:42 p.m.;192.168.200.27;192.168.203.5;de nada,  para eso estamos
2008/06/23;03:36:29 p.m.;192.168.203.5;192.168.200.32;hola, buenas tarde me puede hacer el fa de consultarme la cc 37.311.374 de la sr luz marina navarro lozano es para un traslado
2008/06/23;03:36:45 p.m.;192.168.200.32;192.168.203.5;ok, un momento
2008/06/23;03:36:52 p.m.;192.168.203.7;192.168.203.4;UN FLACO Q ESTA POR AHI ME LO ATIENDEN BIEN XFA
2008/06/23;03:36:59 p.m.;192.168.203.7;192.168.203.4;SE LLAMA OSCAR OROZCO
2008/06/23;03:37:39 p.m.;192.168.203.7;192.168.203.4;NO SUBIO A CREDITOS
2008/06/23;03:37:49 p.m.;192.168.200.104;192.168.200.103;HOLA MARTA TIENE CONSULTA PARA MEDICO GENERAL
2008/06/23;03:38:19 p.m.;192.168.200.104;192.168.200.103;ES QUE TENGO UNA ASOCIADA QUE NECESITA PASAR A UN HIJO
2008/06/23;03:38:56 p.m.;192.168.200.103;192.168.200.104;A ESTA HORA YA NO SE DAN POR QUE LOS MEDICOS YA TIENEN LOS PACIENTES QUE VAN A ATENDER.
2008/06/23;03:40:40 p.m.;192.168.203.5;192.168.200.32;me avisa cuando este listo
2008/06/23;03:40:55 p.m.;192.168.200.32;192.168.203.5;listo traslado
2008/06/23;03:41:12 p.m.;192.168.203.5;192.168.200.32;ok muchas gracias
2008/06/23;03:41:28 p.m.;192.168.200.32;192.168.203.5;de nada
2008/06/23;03:54:13 p.m.;192.168.203.7;192.168.203.9;HOLA
2008/06/23;03:54:21 p.m.;192.168.203.9;192.168.203.7;OLA PRECIOSA
2008/06/23;03:54:58 p.m.;192.168.203.7;192.168.203.9;EL NUM DE CTA PARA UN CONTRACTUAL ES 504-00047, SE PONE EL NUM DEL CONTRA
2008/06/23;03:55:31 p.m.;192.168.203.9;192.168.203.7;NO SABIA PERO GRACIAS CARIÑO
2008/06/23;03:55:38 p.m.;192.168.203.9;192.168.203.7;C T AGRADC
2008/06/23;03:55:45 p.m.;192.168.203.7;192.168.203.9;PA LA PROX
2008/06/23;03:56:44 p.m.;192.168.203.9;192.168.203.7;SI CLARO
2008/06/23;03:56:49 p.m.;192.168.203.9;192.168.203.7;TT AMOOOOOOOOOOO
2008/06/23;04:00:17 p.m.;192.168.203.13;192.168.200.44;HOLA Q PASO LE DIO MIEDO
2008/06/23;04:00:37 p.m.;192.168.203.13;192.168.200.44;NO MENTIRAS YA NO LO MOLESTO MAS PARA Q SIGA TRABAJANDO OK
2008/06/23;04:00:47 p.m.;192.168.203.13;192.168.200.44;CHAO SE CUIDA MUCHO
2008/06/23;04:00:53 p.m.;192.168.203.13;192.168.200.44;Q PASE UN FELIZ DIA OK
2008/06/23;04:00:57 p.m.;192.168.203.13;192.168.200.44;CHAOO
2008/06/23;04:04:21 p.m.;192.168.203.7;192.168.203.4;PREGUN EL APELLIDO
2008/06/23;04:05:19 p.m.;192.168.203.4;192.168.203.7;NO ENTONCES LLAME LA DIRECTOR DE AGRARIO  JESUS ALIRIO PERRONI
2008/06/23;04:05:23 p.m.;192.168.203.4;192.168.203.7;ES PARA EL
2008/06/23;04:06:07 p.m.;192.168.203.7;192.168.203.4;LSITO
2008/06/23;04:12:18 p.m.;192.168.203.11;192.168.203.4;PORFAVORELSR JEAN CARLOSBAENA NECESITAUN CHEQUE
2008/06/23;04:12:27 p.m.;192.168.203.11;192.168.203.4;YA LOMANDEPARAALLÁ
2008/06/23;04:12:30 p.m.;192.168.203.4;192.168.203.11;mandelo
2008/06/23;04:19:59 p.m.;192.168.203.4;192.168.203.11;que paso con el señor por alle estan estas señoras soteronas
2008/06/23;04:20:04 p.m.;192.168.203.4;192.168.203.11;se demora muchos
2008/06/23;04:20:14 p.m.;192.168.203.11;192.168.203.4;YA EL BAJÓ
2008/06/23;04:24:36 p.m.;192.168.200.211;192.168.203.8;kiubo mano
2008/06/23;04:25:11 p.m.;192.168.203.8;192.168.200.211;BIEN O QUE
2008/06/23;04:25:33 p.m.;192.168.200.211;192.168.203.8;necesito que me haga el favor de llamar urgente al señor PEDRO ALONSO SARABIA cc 18.916.963 y le dice que solo se le pueden prestar 30.000.000 y me da la razon de una
2008/06/23;04:25:45 p.m.;192.168.200.211;192.168.203.8;le dice que por garantia
2008/06/23;04:25:58 p.m.;192.168.200.211;192.168.203.8;si le sirven para dejar el credito aca si no para llevarmelo
2008/06/23;04:26:33 p.m.;192.168.200.211;192.168.203.8;cel 317 431 53 21
2008/06/23;04:28:01 p.m.;192.168.205.11;192.168.205.4;VOS ME PODES COLABORAR PARA COBRARLE A ESTE SEÑOR 20060000254 ES QUE EL NO LA VA CONMIGO OK
2008/06/23;04:28:38 p.m.;192.168.205.4;192.168.205.11;BUENO
2008/06/23;04:28:45 p.m.;192.168.205.11;192.168.205.4;GACHAS
2008/06/23;04:29:17 p.m.;192.168.203.13;192.168.200.250;HOLA
2008/06/23;04:29:26 p.m.;192.168.200.250;192.168.203.13;holaaaaaaaaaa
2008/06/23;04:29:41 p.m.;192.168.200.250;192.168.203.13;te estaba pensando
